id_pago,id_orden,metodo_pago,subtotal,propina_voluntaria,total_pagado
3161,3161,efectivo,23668,2366,26034
3162,3162,tarjeta_debito,131168,0,131168
3164,3164,nequi,18823,1882,20705
3166,3166,tarjeta_credito,62385,0,62385
3167,3167,daviplata,88819,0,88819
3168,3168,nequi,143651,14365,158016
3171,3171,nequi,29032,2903,31935
3173,3173,tarjeta_credito,72820,7282,80102
3175,3175,tarjeta_debito,66942,6694,73636
3177,3177,tarjeta_debito,128941,12894,141835
3178,3178,daviplata,31128,0,31128
3180,3180,daviplata,79277,0,79277
3181,3181,tarjeta_credito,85948,0,85948
3182,3182,nequi,138964,13896,152860
3184,3184,tarjeta_debito,65820,0,65820
3185,3185,daviplata,91855,0,91855
3190,3190,nequi,103811,10381,114192
3191,3191,efectivo,127936,12793,140729
3193,3193,tarjeta_credito,32798,0,32798
3194,3194,daviplata,53042,5304,58346
3198,3198,efectivo,66474,6647,73121
3199,3199,efectivo,20564,2056,22620
3200,3200,daviplata,44845,4484,49329
3202,3202,efectivo,59179,0,59179
3203,3203,efectivo,68343,6834,75177
3206,3206,daviplata,132370,13237,145607
3207,3207,efectivo,21250,0,21250
3208,3208,tarjeta_credito,34641,3464,38105
3210,3210,tarjeta_debito,64818,0,64818
3214,3214,daviplata,124324,12432,136756
3215,3215,daviplata,126484,0,126484
3217,3217,nequi,125616,0,125616
3218,3218,nequi,32445,3244,35689
3219,3219,daviplata,101889,0,101889
3220,3220,tarjeta_debito,18865,1886,20751
3221,3221,daviplata,55885,0,55885
3224,3224,tarjeta_credito,16305,1630,17935
3225,3225,tarjeta_credito,30467,3046,33513
3226,3226,nequi,60812,6081,66893
3227,3227,efectivo,147311,14731,162042
3228,3228,nequi,67437,0,67437
3229,3229,nequi,35138,0,35138
3230,3230,efectivo,141101,0,141101
3231,3231,tarjeta_debito,28368,0,28368
3233,3233,efectivo,107074,0,107074
3234,3234,efectivo,30098,3009,33107
3236,3236,efectivo,24652,2465,27117
3238,3238,nequi,73832,0,73832
3241,3241,tarjeta_credito,81535,8153,89688
3243,3243,tarjeta_debito,35707,0,35707
3244,3244,nequi,144724,0,144724
3245,3245,nequi,133038,0,133038
3248,3248,tarjeta_credito,89290,8929,98219
3250,3250,nequi,106123,10612,116735
3254,3254,nequi,116535,0,116535
3255,3255,tarjeta_debito,75553,0,75553
3257,3257,nequi,95685,0,95685
3260,3260,tarjeta_debito,74934,7493,82427
3261,3261,efectivo,33173,3317,36490
3262,3262,nequi,90767,9076,99843
3264,3264,tarjeta_debito,41108,4110,45218
3266,3266,tarjeta_credito,111315,0,111315
3269,3269,nequi,15163,0,15163
3272,3272,nequi,23342,2334,25676
3273,3273,nequi,50963,0,50963
3276,3276,nequi,91458,0,91458
3278,3278,tarjeta_debito,124568,0,124568
3279,3279,efectivo,33513,0,33513
3281,3281,tarjeta_debito,55241,0,55241
3284,3284,efectivo,87773,0,87773
3285,3285,tarjeta_debito,32764,3276,36040
3286,3286,nequi,27654,0,27654
3288,3288,nequi,70572,0,70572
3290,3290,tarjeta_debito,30605,0,30605
3292,3292,nequi,35243,3524,38767
3293,3293,tarjeta_debito,141491,0,141491
3294,3294,tarjeta_debito,98768,9876,108644
3295,3295,daviplata,116068,0,116068
3298,3298,tarjeta_debito,119141,0,119141
3299,3299,efectivo,70017,0,70017
3301,3301,nequi,82546,8254,90800
3303,3303,tarjeta_debito,79312,0,79312
3307,3307,tarjeta_debito,135617,13561,149178
3308,3308,efectivo,15872,0,15872
3312,3312,daviplata,17097,1709,18806
3316,3316,nequi,21940,2194,24134
3319,3319,efectivo,77574,7757,85331
3320,3320,nequi,52004,5200,57204
3322,3322,tarjeta_credito,31480,3148,34628
3323,3323,daviplata,137280,13728,151008
3324,3324,tarjeta_debito,133772,13377,147149
3325,3325,nequi,93401,0,93401
3327,3327,nequi,67947,6794,74741
3330,3330,tarjeta_debito,85363,8536,93899
3332,3332,tarjeta_credito,61630,0,61630
3333,3333,efectivo,27336,0,27336
3336,3336,tarjeta_credito,146202,0,146202
3337,3337,efectivo,101543,10154,111697
3338,3338,tarjeta_debito,48778,0,48778
3339,3339,efectivo,94959,0,94959
3340,3340,nequi,27948,2794,30742
3341,3341,tarjeta_debito,17809,1780,19589
3342,3342,efectivo,56187,5618,61805
3343,3343,efectivo,41235,4123,45358
3344,3344,nequi,62132,6213,68345
3349,3349,efectivo,122688,12268,134956
3353,3353,tarjeta_credito,111224,11122,122346
3354,3354,daviplata,60687,0,60687
3355,3355,daviplata,41723,0,41723
3356,3356,efectivo,147402,0,147402
3358,3358,efectivo,114948,0,114948
3360,3360,tarjeta_credito,64222,0,64222
3362,3362,tarjeta_debito,144759,0,144759
3363,3363,daviplata,33344,3334,36678
3364,3364,efectivo,114583,0,114583
3365,3365,tarjeta_debito,140829,0,140829
3368,3368,efectivo,47611,4761,52372
3369,3369,efectivo,35582,3558,39140
3372,3372,daviplata,109984,10998,120982
3373,3373,tarjeta_credito,41621,0,41621
3375,3375,efectivo,51599,5159,56758
3376,3376,nequi,99657,9965,109622
3377,3377,daviplata,125717,12571,138288
3378,3378,efectivo,44521,0,44521
3379,3379,daviplata,85941,8594,94535
3383,3383,tarjeta_debito,134580,13458,148038
3384,3384,tarjeta_credito,16165,1616,17781
3385,3385,daviplata,145882,0,145882
3386,3386,nequi,47042,0,47042
3387,3387,nequi,94882,9488,104370
3389,3389,tarjeta_debito,72130,0,72130
3390,3390,tarjeta_debito,140918,0,140918
3392,3392,tarjeta_credito,24788,2478,27266
3393,3393,tarjeta_debito,128449,12844,141293
3394,3394,efectivo,112885,0,112885
3395,3395,tarjeta_credito,49842,0,49842
3399,3399,daviplata,41521,4152,45673
3400,3400,tarjeta_credito,118706,0,118706
3401,3401,efectivo,61791,6179,67970
3403,3403,daviplata,43771,0,43771
3405,3405,nequi,112228,11222,123450
3406,3406,tarjeta_credito,27909,2790,30699
3407,3407,daviplata,111859,11185,123044
3408,3408,daviplata,128442,12844,141286
3410,3410,tarjeta_debito,36780,0,36780
3411,3411,tarjeta_debito,70233,7023,77256
3414,3414,efectivo,67520,6752,74272
3415,3415,tarjeta_credito,100715,0,100715
3416,3416,tarjeta_debito,27108,0,27108
3417,3417,tarjeta_debito,99419,9941,109360
3421,3421,tarjeta_debito,107265,0,107265
3422,3422,nequi,57371,0,57371
3426,3426,nequi,111509,11150,122659
3427,3427,nequi,108613,10861,119474
3428,3428,nequi,16968,0,16968
3430,3430,daviplata,22946,0,22946
3431,3431,nequi,34400,0,34400
3432,3432,nequi,141195,0,141195
3437,3437,daviplata,135453,0,135453
3441,3441,tarjeta_debito,100594,10059,110653
3442,3442,nequi,98689,9868,108557
3443,3443,daviplata,29059,2905,31964
3444,3444,daviplata,46287,0,46287
3445,3445,daviplata,125265,12526,137791
3446,3446,efectivo,134903,0,134903
3447,3447,daviplata,65743,6574,72317
3449,3449,nequi,42931,4293,47224
3450,3450,nequi,36184,0,36184
3452,3452,nequi,19868,1986,21854
3454,3454,efectivo,76217,0,76217
3455,3455,tarjeta_debito,115878,11587,127465
3456,3456,tarjeta_credito,112460,11246,123706
3458,3458,efectivo,45601,0,45601
3459,3459,tarjeta_credito,40088,4008,44096
3461,3461,tarjeta_debito,22541,2254,24795
3463,3463,daviplata,91943,0,91943
3464,3464,daviplata,61563,6156,67719
3465,3465,tarjeta_credito,134998,0,134998
3466,3466,tarjeta_credito,133456,0,133456
3468,3468,tarjeta_credito,37566,3756,41322
3469,3469,tarjeta_debito,53525,5352,58877
3471,3471,efectivo,72278,7227,79505
3472,3472,nequi,105308,10530,115838
3473,3473,tarjeta_debito,59564,0,59564
3475,3475,tarjeta_debito,90184,0,90184
3476,3476,tarjeta_credito,146841,14684,161525
3482,3482,efectivo,81179,8117,89296
3486,3486,daviplata,15242,0,15242
3488,3488,nequi,97014,9701,106715
3489,3489,tarjeta_credito,118465,11846,130311
3490,3490,nequi,54838,5483,60321
3491,3491,daviplata,121957,12195,134152
3492,3492,daviplata,80368,8036,88404
3494,3494,daviplata,19101,1910,21011
3495,3495,daviplata,34628,3462,38090
3499,3499,daviplata,35751,0,35751
3500,3500,efectivo,112898,11289,124187
3501,3501,nequi,75426,7542,82968
3502,3502,tarjeta_debito,102404,10240,112644
3503,3503,efectivo,52433,5243,57676
3504,3504,tarjeta_debito,103655,10365,114020
3507,3507,tarjeta_debito,29553,2955,32508
3508,3508,tarjeta_credito,64232,6423,70655
3511,3511,tarjeta_debito,31907,0,31907
3512,3512,daviplata,88550,0,88550
3513,3513,efectivo,61783,6178,67961
3514,3514,nequi,143548,14354,157902
3516,3516,daviplata,16413,1641,18054
3517,3517,tarjeta_debito,133053,0,133053
3519,3519,tarjeta_credito,27522,2752,30274
3520,3520,tarjeta_credito,54441,0,54441
3522,3522,tarjeta_credito,110803,11080,121883
3525,3525,tarjeta_credito,64175,0,64175
3527,3527,tarjeta_debito,95215,0,95215
3528,3528,daviplata,42587,0,42587
3529,3529,tarjeta_debito,95459,9545,105004
3530,3530,tarjeta_debito,130139,13013,143152
3531,3531,efectivo,144087,0,144087
3532,3532,daviplata,126426,12642,139068
3534,3534,efectivo,147838,14783,162621
3535,3535,daviplata,90911,9091,100002
3539,3539,tarjeta_debito,24085,0,24085
3541,3541,tarjeta_credito,69482,6948,76430
3543,3543,efectivo,57861,5786,63647
3544,3544,tarjeta_debito,128189,12818,141007
3545,3545,nequi,29452,0,29452
3546,3546,nequi,38810,0,38810
3547,3547,daviplata,28592,2859,31451
3549,3549,tarjeta_debito,41593,0,41593
3550,3550,nequi,79082,7908,86990
3551,3551,nequi,31209,0,31209
3553,3553,tarjeta_credito,95646,9564,105210
3554,3554,efectivo,73560,7356,80916
3555,3555,tarjeta_debito,49033,4903,53936
3556,3556,tarjeta_debito,53004,0,53004
3560,3560,daviplata,70546,0,70546
3561,3561,efectivo,84034,8403,92437
3565,3565,nequi,121435,12143,133578
3566,3566,nequi,27990,2799,30789
3567,3567,daviplata,111171,11117,122288
3571,3571,nequi,98851,9885,108736
3572,3572,tarjeta_credito,138779,13877,152656
3574,3574,nequi,107524,10752,118276
3577,3577,tarjeta_credito,146633,14663,161296
3578,3578,tarjeta_credito,132415,13241,145656
3580,3580,daviplata,112014,11201,123215
3581,3581,daviplata,131449,0,131449
3582,3582,nequi,65440,6544,71984
3584,3584,tarjeta_credito,24619,2461,27080
3585,3585,daviplata,109732,10973,120705
3586,3586,tarjeta_credito,37096,3709,40805
3587,3587,daviplata,116922,11692,128614
3589,3589,efectivo,114510,11451,125961
3591,3591,efectivo,22732,0,22732
3592,3592,daviplata,117311,0,117311
3596,3596,tarjeta_credito,110618,0,110618
3599,3599,tarjeta_credito,102341,10234,112575
3600,3600,tarjeta_credito,120668,0,120668
3601,3601,tarjeta_credito,60726,6072,66798
3602,3602,efectivo,93482,9348,102830
3605,3605,tarjeta_credito,138633,13863,152496
3606,3606,tarjeta_debito,37516,0,37516
3607,3607,efectivo,146363,14636,160999
3609,3609,tarjeta_credito,71051,7105,78156
3610,3610,efectivo,26839,2683,29522
3611,3611,tarjeta_debito,72384,7238,79622
3612,3612,tarjeta_debito,50226,5022,55248
3614,3614,daviplata,20402,2040,22442
3615,3615,daviplata,32384,0,32384
3616,3616,tarjeta_debito,49019,4901,53920
3619,3619,nequi,94740,9474,104214
3621,3621,daviplata,125995,0,125995
3625,3625,nequi,38989,3898,42887
3628,3628,tarjeta_credito,91985,0,91985
3629,3629,nequi,77219,7721,84940
3630,3630,daviplata,83545,0,83545
3632,3632,efectivo,119813,0,119813
3634,3634,nequi,24819,0,24819
3635,3635,daviplata,71057,7105,78162
3636,3636,daviplata,37543,3754,41297
3638,3638,tarjeta_credito,60733,6073,66806
3639,3639,tarjeta_debito,148738,0,148738
3641,3641,tarjeta_debito,87232,8723,95955
3642,3642,daviplata,78976,0,78976
3645,3645,nequi,36524,3652,40176
3646,3646,nequi,37678,3767,41445
3647,3647,tarjeta_debito,139067,13906,152973
3648,3648,efectivo,29828,0,29828
3650,3650,nequi,60252,6025,66277
3653,3653,efectivo,41995,0,41995
3654,3654,efectivo,69927,0,69927
3655,3655,nequi,69491,6949,76440
3657,3657,nequi,73637,0,73637
3658,3658,nequi,44994,4499,49493
3659,3659,daviplata,123221,12322,135543
3660,3660,tarjeta_credito,56483,5648,62131
3661,3661,tarjeta_debito,149500,14950,164450
3662,3662,tarjeta_credito,113048,0,113048
3665,3665,tarjeta_debito,53170,5317,58487
3666,3666,nequi,137198,0,137198
3667,3667,tarjeta_debito,132801,0,132801
3670,3670,tarjeta_credito,54942,0,54942
3674,3674,daviplata,59145,5914,65059
3675,3675,tarjeta_credito,58988,5898,64886
3677,3677,tarjeta_debito,122450,12245,134695
3678,3678,efectivo,124162,0,124162
3683,3683,efectivo,109070,10907,119977
3684,3684,daviplata,122484,12248,134732
3685,3685,daviplata,88767,8876,97643
3686,3686,efectivo,124119,0,124119
3687,3687,nequi,75495,7549,83044
3688,3688,daviplata,55141,5514,60655
3689,3689,tarjeta_debito,117246,0,117246
3690,3690,daviplata,34129,0,34129
3691,3691,tarjeta_debito,98385,0,98385
3693,3693,daviplata,80952,0,80952
3695,3695,nequi,105483,0,105483
3696,3696,daviplata,106571,10657,117228
3699,3699,tarjeta_credito,23656,2365,26021
3700,3700,nequi,104307,10430,114737
3701,3701,daviplata,73564,7356,80920
3702,3702,efectivo,52086,5208,57294
3703,3703,nequi,73124,0,73124
3704,3704,efectivo,49626,4962,54588
3705,3705,efectivo,149642,14964,164606
3706,3706,tarjeta_debito,86024,8602,94626
3708,3708,tarjeta_debito,16618,1661,18279
3710,3710,tarjeta_debito,70043,7004,77047
3712,3712,nequi,30488,3048,33536
3715,3715,tarjeta_credito,91196,9119,100315
3716,3716,tarjeta_credito,120194,12019,132213
3717,3717,tarjeta_credito,145952,0,145952
3718,3718,daviplata,74967,7496,82463
3719,3719,daviplata,93706,0,93706
3720,3720,daviplata,128428,12842,141270
3721,3721,efectivo,34575,3457,38032
3722,3722,tarjeta_debito,38196,0,38196
3725,3725,daviplata,37238,0,37238
3726,3726,nequi,71771,7177,78948
3727,3727,daviplata,133296,0,133296
3728,3728,tarjeta_credito,45815,4581,50396
3729,3729,efectivo,146123,14612,160735
3730,3730,efectivo,31305,3130,34435
3733,3733,tarjeta_debito,69107,6910,76017
3734,3734,efectivo,58004,5800,63804
3735,3735,daviplata,46843,0,46843
3736,3736,nequi,24248,2424,26672
3740,3740,tarjeta_credito,104679,10467,115146
3743,3743,daviplata,34313,3431,37744
3744,3744,daviplata,93514,9351,102865
3745,3745,daviplata,68681,6868,75549
3746,3746,efectivo,146568,0,146568
3749,3749,tarjeta_debito,124288,0,124288
3751,3751,nequi,64374,6437,70811
3753,3753,tarjeta_debito,145766,14576,160342
3756,3756,daviplata,31053,0,31053
3761,3761,daviplata,109372,10937,120309
3762,3762,tarjeta_credito,131669,13166,144835
3763,3763,daviplata,103674,10367,114041
3764,3764,tarjeta_debito,52672,0,52672
3765,3765,nequi,126105,12610,138715
3767,3767,efectivo,60139,6013,66152
3768,3768,tarjeta_credito,105706,0,105706
3769,3769,tarjeta_debito,90593,0,90593
3771,3771,tarjeta_debito,23590,2359,25949
3776,3776,daviplata,17743,1774,19517
3778,3778,daviplata,148910,14891,163801
3779,3779,tarjeta_credito,57709,5770,63479
3781,3781,nequi,41796,4179,45975
3782,3782,tarjeta_debito,87855,0,87855
3783,3783,nequi,29060,2906,31966
3784,3784,tarjeta_debito,78235,0,78235
3787,3787,tarjeta_debito,108114,10811,118925
3788,3788,tarjeta_credito,115939,11593,127532
3789,3789,nequi,78057,7805,85862
3793,3793,daviplata,70723,0,70723
3798,3798,daviplata,24740,0,24740
3802,3802,efectivo,49450,4945,54395
3803,3803,nequi,71022,7102,78124
3806,3806,tarjeta_debito,16862,0,16862
3807,3807,efectivo,145191,0,145191
3808,3808,efectivo,66824,6682,73506
3811,3811,tarjeta_debito,145228,14522,159750
3812,3812,efectivo,143116,14311,157427
3816,3816,tarjeta_debito,114916,11491,126407
3818,3818,nequi,37208,0,37208
3822,3822,efectivo,52867,5286,58153
3824,3824,tarjeta_debito,102701,0,102701
3825,3825,nequi,93458,9345,102803
3827,3827,efectivo,110419,0,110419
3828,3828,tarjeta_credito,73472,7347,80819
3829,3829,tarjeta_credito,128024,12802,140826
3830,3830,daviplata,109842,10984,120826
3831,3831,nequi,75903,7590,83493
3832,3832,daviplata,142774,14277,157051
3833,3833,nequi,35915,3591,39506
3834,3834,tarjeta_debito,93674,9367,103041
3835,3835,efectivo,56541,0,56541
3836,3836,daviplata,142437,14243,156680
3837,3837,efectivo,57421,0,57421
3838,3838,nequi,132291,0,132291
3839,3839,tarjeta_credito,79378,0,79378
3840,3840,daviplata,33300,0,33300
3842,3842,nequi,85489,0,85489
3844,3844,nequi,31758,0,31758
3845,3845,daviplata,123568,12356,135924
3847,3847,daviplata,69831,6983,76814
3848,3848,nequi,60483,6048,66531
3852,3852,daviplata,64456,0,64456
3853,3853,nequi,83782,8378,92160
3854,3854,efectivo,105511,10551,116062
3855,3855,efectivo,86089,8608,94697
3857,3857,tarjeta_credito,31132,3113,34245
3858,3858,nequi,108764,10876,119640
3862,3862,tarjeta_debito,126969,0,126969
3864,3864,daviplata,92080,0,92080
3866,3866,efectivo,22192,0,22192
3867,3867,daviplata,79719,7971,87690
3870,3870,tarjeta_credito,94220,9422,103642
3871,3871,nequi,51209,5120,56329
3873,3873,daviplata,149002,0,149002
3874,3874,efectivo,116585,0,116585
3875,3875,daviplata,108263,10826,119089
3876,3876,daviplata,29782,0,29782
3877,3877,nequi,37754,0,37754
3878,3878,daviplata,50721,0,50721
3879,3879,nequi,109758,0,109758
3880,3880,nequi,40456,4045,44501
3884,3884,daviplata,36306,3630,39936
3885,3885,efectivo,93657,9365,103022
3886,3886,efectivo,68099,6809,74908
3887,3887,efectivo,58383,5838,64221
3888,3888,tarjeta_credito,94850,9485,104335
3889,3889,tarjeta_debito,55703,5570,61273
3894,3894,tarjeta_credito,141226,14122,155348
3895,3895,efectivo,53517,5351,58868
3896,3896,daviplata,149925,0,149925
3897,3897,nequi,77143,7714,84857
3899,3899,nequi,44280,4428,48708
3901,3901,daviplata,118761,11876,130637
3903,3903,tarjeta_credito,116062,11606,127668
3904,3904,tarjeta_debito,88654,8865,97519
3906,3906,efectivo,59790,0,59790
3907,3907,nequi,17452,1745,19197
3908,3908,daviplata,44111,4411,48522
3909,3909,tarjeta_debito,127566,0,127566
3910,3910,tarjeta_debito,110282,11028,121310
3912,3912,nequi,66805,0,66805
3916,3916,daviplata,122280,12228,134508
3917,3917,tarjeta_debito,56935,0,56935
3918,3918,tarjeta_credito,62588,0,62588
3919,3919,nequi,70070,7007,77077
3920,3920,efectivo,63491,6349,69840
3921,3921,daviplata,113654,0,113654
3925,3925,nequi,136792,13679,150471
3927,3927,daviplata,149488,0,149488
3932,3932,tarjeta_credito,28536,2853,31389
3935,3935,tarjeta_credito,131495,0,131495
3936,3936,efectivo,90128,0,90128
3937,3937,efectivo,44538,4453,48991
3941,3941,nequi,123027,0,123027
3942,3942,tarjeta_credito,71243,7124,78367
3943,3943,nequi,75926,0,75926
3945,3945,efectivo,119709,11970,131679
3946,3946,daviplata,86239,8623,94862
3947,3947,tarjeta_credito,26909,0,26909
3949,3949,daviplata,28955,2895,31850
3950,3950,tarjeta_credito,54061,5406,59467
3952,3952,efectivo,73351,7335,80686
3953,3953,efectivo,47009,4700,51709
3954,3954,nequi,148538,14853,163391
3957,3957,tarjeta_debito,132749,13274,146023
3958,3958,tarjeta_debito,24731,2473,27204
3959,3959,efectivo,15410,1541,16951
3962,3962,nequi,103211,10321,113532
3963,3963,daviplata,111888,11188,123076
3967,3967,nequi,106724,10672,117396
3971,3971,nequi,40277,4027,44304
3972,3972,nequi,146136,0,146136
3973,3973,nequi,68136,6813,74949
3974,3974,nequi,26674,2667,29341
3975,3975,efectivo,128202,12820,141022
3981,3981,nequi,99504,9950,109454
3982,3982,nequi,64396,6439,70835
3983,3983,nequi,68344,6834,75178
3986,3986,daviplata,118786,11878,130664
3988,3988,tarjeta_credito,20093,0,20093
3989,3989,daviplata,121774,12177,133951
3992,3992,efectivo,101133,10113,111246
3994,3994,tarjeta_debito,145174,14517,159691
3999,3999,tarjeta_debito,118742,11874,130616
4000,4000,nequi,145636,0,145636
4001,4001,daviplata,57067,0,57067
4003,4003,tarjeta_credito,138057,0,138057
4005,4005,nequi,93720,9372,103092
4006,4006,tarjeta_debito,35965,3596,39561
